id;origen;final;status;reason;distance;duration
117-167;117;167;200;OK;3051.5;519.7
96-101;96;101;200;OK;706.6;119.2
118-164;118;164;200;OK;2271.8;371.7
162-167;162;167;200;OK;1309.0;234.5
89-83;89;83;200;OK;1032.5;168.9
73-2;73;2;200;OK;2062.1;364.5
131-113;131;113;200;OK;2691.7;440.4
12-145;12;145;200;OK;3129.0;512.0
63-145;63;145;200;OK;3336.1;549.4
104-131;104;131;200;OK;3909.0;650.1
158-58;158;58;200;OK;2352.3;395.0
133-57;133;57;200;OK;1677.9;283.3
71-127;71;127;200;OK;2404.0;394.4
129-88;129;88;200;OK;3459.0;619.1
90-103;90;103;200;OK;693.6;113.5
48-45;48;45;200;OK;981.2;213.2
39-83;39;83;200;OK;3069.9;548.9
134-83;134;83;200;OK;3047.6;499.7
21-136;21;136;200;OK;3337.6;550.2
38-2;38;2;200;OK;1080.1;239.1
127-38;127;38;200;OK;2395.1;408.8
64-49;64;49;200;OK;3392.7;620.8
58-108;58;108;200;OK;1620.1;265.1
29-17;29;17;200;OK;937.2;163.2
103-13;103;13;200;OK;2905.0;475.3
57-116;57;116;200;OK;4488.1;784.1
31-27;31;27;200;OK;2280.6;387.0
142-38;142;38;200;OK;5264.9;904.6
145-59;145;59;200;OK;3225.7;537.8
2-74;2;74;200;OK;3284.9;558.4
1-74;1;74;200;OK;3271.4;555.0
75-163;75;163;200;OK;3969.7;649.6
99-117;99;117;200;OK;3096.6;506.7
87-76;87;76;200;OK;1055.0;194.1
137-137;137;137;200;OK;0;0
154-157;154;157;200;OK;1497.9;269.6
125-168;125;168;200;OK;1741.8;297.0
69-135;69;135;200;OK;3458.5;622.5
45-65;45;65;200;OK;3121.4;539.2
48-24;48;24;200;OK;2332.2;453.4
113-114;113;114;200;OK;2398.1;392.4
83-54;83;54;200;OK;1398.2;242.6
149-54;149;54;200;OK;4827.5;804.8
154-56;154;56;200;OK;3851.4;684.5
143-21;143;21;200;OK;4144.5;682.2
39-144;39;144;200;OK;6219.9;1035.1
74-162;74;162;200;OK;3369.1;557.1
14-157;14;157;200;OK;2588.2;446.9
40-173;40;173;200;OK;6443.6;1064.9
54-124;54;124;200;OK;3197.4;545.4
117-79;117;79;200;OK;6049.8;1004.0
124-79;124;79;200;OK;4486.9;749.7
117-81;117;81;200;OK;6107.1;999.3
63-25;63;25;200;OK;993.0;202.5
115-147;115;147;200;OK;2799.6;460.6
108-168;108;168;200;OK;2479.0;405.6
89-126;89;126;200;OK;2207.5;361.2
50-77;50;77;200;OK;4083.8;676.8
53-39;53;39;200;OK;1629.0;329.5
140-52;140;52;200;OK;7237.3;1198.5
129-51;129;51;200;OK;616.1;157.5
138-4;138;4;200;OK;4910.2;894.0
141-58;141;58;200;OK;3540.7;579.4
170-65;170;65;200;OK;1349.3;220.8
12-133;12;133;200;OK;3472.6;641.9
165-59;165;59;200;OK;2014.4;351.7
36-19;36;19;200;OK;1378.7;292.0
27-1;27;1;200;OK;1894.2;328.0
142-161;142;161;200;OK;1786.8;296.4
156-62;156;62;200;OK;2786.8;456.0
125-12;125;12;200;OK;2080.0;375.0
78-79;78;79;200;OK;829.6;179.0
8-104;8;104;200;OK;2475.7;420.5
48-17;48;17;200;OK;2028.4;371.0
23-157;23;157;200;OK;2755.0;471.7
6-118;6;118;200;OK;1926.8;315.3
115-38;115;38;200;OK;3262.6;572.9
93-147;93;147;200;OK;2509.6;413.1
78-151;78;151;200;OK;4892.5;831.6
168-168;168;168;200;OK;0;0
